Provider,PotentialFraud,AttendingPhysician
PRV53873,No,PHY333810
PRV53873,No,PHY354511
PRV52020,Yes,PHY406861
PRV52020,Yes,PHY361794
PRV52020,Yes,PHY349951
PRV52020,Yes,PHY397848
PRV52020,Yes,PHY379582
PRV52020,Yes,PHY367650
PRV52020,Yes,PHY383705
PRV52020,Yes,PHY396365
PRV52020,Yes,PHY359519
PRV52020,Yes,PHY335886
PRV52020,Yes,PHY315273
PRV52020,Yes,PHY351778
PRV52020,Yes,PHY380747
PRV52020,Yes,PHY406861
PRV52020,Yes,PHY375131
PRV52020,Yes,PHY406861
PRV52020,Yes,PHY349951
PRV52020,Yes,PHY410620
PRV52020,Yes,PHY398085
PRV52020,Yes,PHY420604
PRV52020,Yes,PHY375498
PRV52020,Yes,PHY365401
PRV52020,Yes,PHY354693
PRV52020,Yes,PHY330969
PRV52020,Yes,PHY376931
PRV52020,Yes,PHY406861
PRV52020,Yes,PHY380747
PRV52020,Yes,PHY317350
PRV52020,Yes,PHY410072
PRV52020,Yes,PHY351778
PRV52020,Yes,PHY410072
PRV52020,Yes,PHY383361
PRV52020,Yes,PHY335562
PRV52020,Yes,PHY357926
PRV52020,Yes,PHY351778
PRV52020,Yes,PHY421529
PRV52020,Yes,PHY375131
PRV52020,Yes,PHY428344
PRV52020,Yes,PHY322308
PRV52020,Yes,PHY375131
PRV52020,Yes,PHY322308
PRV52020,Yes,PHY382400
PRV52020,Yes,PHY397848
PRV52020,Yes,PHY342757
PRV52020,Yes,PHY316229
PRV52020,Yes,PHY326658
PRV52020,Yes,PHY375498
PRV52020,Yes,PHY421529
PRV52020,Yes,PHY410072
PRV52020,Yes,PHY337635
PRV52020,Yes,PHY332955
PRV52020,Yes,PHY396365
PRV52020,Yes,PHY338453
PRV52020,Yes,PHY393612
PRV52020,Yes,PHY406861
PRV52020,Yes,PHY351544
PRV52020,Yes,PHY311500
PRV52020,Yes,PHY433874
PRV52020,Yes,PHY396365
PRV52020,Yes,PHY402128
PRV52020,Yes,PHY385964
PRV52020,Yes,PHY406861
PRV52020,Yes,PHY416484
PRV52020,Yes,PHY322308
PRV52020,Yes,PHY410072
PRV52020,Yes,PHY393612
PRV52020,Yes,PHY315273
PRV52020,Yes,PHY315273
PRV52020,Yes,PHY391419
PRV52020,Yes,PHY430314
PRV52020,Yes,PHY417772
PRV52020,Yes,PHY410072
PRV52020,Yes,PHY406861
PRV52020,Yes,PHY402128
PRV52020,Yes,PHY402128
PRV52020,Yes,PHY359519
PRV52020,Yes,PHY406861
PRV52020,Yes,PHY406861
PRV52020,Yes,PHY406861
PRV52020,Yes,PHY375131
PRV52020,Yes,PHY406861
PRV52020,Yes,PHY376931
PRV52020,Yes,PHY361705
PRV52020,Yes,PHY359519
PRV52020,Yes,PHY420604
PRV52020,Yes,PHY317350
PRV52020,Yes,PHY359519
PRV52020,Yes,PHY433208
PRV52020,Yes,PHY351544
PRV52020,Yes,PHY433874
PRV52020,Yes,PHY391419
PRV52020,Yes,PHY389316
PRV56478,No,PHY321976
PRV56478,No,PHY314263
PRV56478,No,PHY366494
PRV56478,No,PHY314263
PRV56478,No,PHY314263
PRV56478,No,PHY321976
PRV56478,No,PHY366494
PRV56478,No,PHY366494
PRV56478,No,PHY321976
PRV56478,No,PHY321976
PRV56478,No,PHY314263
PRV56478,No,PHY314263
PRV56478,No,PHY366494
PRV56478,No,PHY366494
PRV56478,No,PHY366494
PRV56478,No,PHY314263
PRV56478,No,PHY314263
PRV56478,No,PHY366494
PRV56478,No,PHY314263
PRV56478,No,PHY321976
PRV56478,No,PHY321976
PRV56478,No,PHY366494
PRV56478,No,PHY366494
PRV56478,No,PHY366494
PRV56478,No,PHY314263
PRV56478,No,PHY366494
PRV56478,No,PHY366494
PRV56478,No,PHY314263
PRV56478,No,PHY321976
PRV56478,No,PHY321976
PRV56478,No,PHY321976
PRV56478,No,PHY321976
PRV56478,No,PHY321976
PRV56478,No,PHY321976
PRV56478,No,PHY314263
PRV56478,No,PHY321976
PRV56478,No,PHY314263
PRV56478,No,PHY321976
PRV56478,No,PHY366494
PRV56478,No,PHY321976
PRV56478,No,PHY366494
PRV56478,No,PHY366494
PRV56478,No,PHY314263
PRV56478,No,PHY321976
PRV56478,No,PHY314263
PRV56478,No,PHY314263
PRV56478,No,PHY314263
PRV56478,No,PHY366494
PRV56478,No,PHY314263
PRV56478,No,PHY366494
PRV56478,No,PHY314263
PRV56478,No,PHY314263
PRV56478,No,PHY321976
PRV56478,No,PHY366494
PRV56478,No,PHY321976
PRV56478,No,PHY321976
PRV56478,No,PHY321976
PRV56478,No,PHY321976
PRV56478,No,PHY314263
PRV56478,No,PHY314263
PRV56478,No,PHY314263
PRV56478,No,PHY314263
PRV56478,No,PHY321976
PRV56478,No,PHY321976
PRV56478,No,PHY366494
PRV56478,No,PHY366494
PRV56478,No,PHY314263
PRV52307,Yes,PHY370597
PRV52307,Yes,PHY414349
PRV52307,Yes,PHY358606
PRV52307,Yes,PHY372349
PRV52307,Yes,PHY313890
PRV52307,Yes,PHY313985
PRV52307,Yes,PHY410606
PRV52307,Yes,PHY414349
PRV52307,Yes,PHY429640
PRV52307,Yes,PHY346240
PRV52307,Yes,PHY410736
PRV52307,Yes,PHY379644
PRV52307,Yes,PHY370794
PRV52307,Yes,PHY315508
PRV52307,Yes,PHY392688
PRV52307,Yes,PHY412421
PRV52307,Yes,PHY328717
PRV52307,Yes,PHY368719
PRV52307,Yes,PHY383467
PRV52307,Yes,PHY407835
PRV52307,Yes,PHY383467
PRV52307,Yes,PHY379640
PRV52307,Yes,PHY394407
PRV52307,Yes,PHY359794
PRV52307,Yes,PHY316332
PRV52307,Yes,PHY379644
PRV52307,Yes,PHY372328
PRV52307,Yes,PHY385255
PRV52307,Yes,PHY367796
PRV52307,Yes,PHY327326
PRV52307,Yes,PHY367796
PRV52307,Yes,PHY390042
PRV52307,Yes,PHY370794
PRV52307,Yes,PHY364955
PRV52307,Yes,PHY313985
PRV52307,Yes,PHY325231
PRV52307,Yes,PHY380450
PRV52307,Yes,PHY396695
PRV52307,Yes,PHY319129
PRV52307,Yes,PHY370794
PRV52307,Yes,PHY392288
PRV52307,Yes,PHY381611
PRV52307,Yes,PHY357817
PRV52307,Yes,PHY342869
PRV52307,Yes,PHY383467
PRV52307,Yes,PHY389100
PRV52307,Yes,PHY379644
PRV52307,Yes,PHY351372
PRV52307,Yes,PHY412421
PRV52307,Yes,PHY395882
PRV52307,Yes,PHY325359
PRV52307,Yes,PHY380450
PRV52307,Yes,PHY342869
PRV54111,Yes,PHY323788
PRV54111,Yes,PHY369931
PRV54111,Yes,PHY341404
PRV54111,Yes,PHY392642
PRV54111,Yes,PHY331416
PRV54111,Yes,PHY360669
PRV54111,Yes,PHY321680
PRV54111,Yes,PHY360669
PRV54111,Yes,PHY321167
PRV54111,Yes,PHY355014
PRV54111,Yes,PHY341404
PRV54111,Yes,PHY355014
PRV54111,Yes,PHY321167
PRV54111,Yes,PHY331416
PRV54111,Yes,PHY360669
PRV54111,Yes,PHY331416
PRV54111,Yes,PHY331416
PRV54111,Yes,PHY323788
PRV54111,Yes,PHY321680
PRV54111,Yes,PHY331416
PRV54111,Yes,PHY341404
PRV54111,Yes,PHY369931
PRV54111,Yes,PHY331416
PRV54111,Yes,PHY331416
PRV54111,Yes,PHY409502
PRV54111,Yes,PHY392654
PRV54111,Yes,PHY321680
PRV54111,Yes,PHY369931
PRV54111,Yes,PHY341404
PRV54111,Yes,PHY321167
PRV54111,Yes,PHY392654
PRV54111,Yes,PHY369931
PRV54111,Yes,PHY369931
PRV54111,Yes,PHY392642
PRV54111,Yes,PHY342609
PRV54111,Yes,PHY323168
PRV54111,Yes,PHY355014
PRV54111,Yes,PHY321680
PRV54111,Yes,PHY409502
PRV54111,Yes,PHY392654
PRV54111,Yes,PHY392654
PRV54111,Yes,PHY409502
PRV54111,Yes,PHY341404
PRV54111,Yes,PHY342609
PRV54111,Yes,PHY360669
PRV54111,Yes,PHY341404
PRV54111,Yes,PHY331416
PRV54111,Yes,PHY323168
PRV54111,Yes,PHY341404
PRV54111,Yes,PHY369931
PRV54111,Yes,PHY331416
PRV54111,Yes,PHY369931
PRV54111,Yes,PHY355014
PRV54111,Yes,PHY321680
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV57023,No,PHY312782
PRV56606,No,PHY346355
PRV56606,No,PHY346355
PRV56606,No,PHY346355
PRV56606,No,PHY346355
PRV56606,No,PHY346355
PRV56606,No,PHY346355
PRV56606,No,PHY346355
PRV56606,No,PHY346355
PRV56606,No,PHY346355
PRV52998,No,PHY407952
PRV52998,No,PHY342706
PRV52998,No,PHY422024
PRV52998,No,PHY356294
PRV52998,No,PHY406272
PRV52998,No,PHY357159
PRV52998,No,PHY338740
PRV52998,No,PHY396367
PRV52998,No,PHY338740
PRV52998,No,PHY318818
PRV52998,No,PHY431930
PRV52998,No,PHY342706
PRV52998,No,PHY338740
PRV52998,No,PHY338740
PRV52998,No,PHY419696
PRV53802,No,PHY361047
PRV53802,No,PHY376027
PRV53802,No,PHY324604
PRV53802,No,PHY324604
PRV53802,No,PHY362381
PRV53802,No,PHY418507
PRV53802,No,PHY324604
PRV53802,No,PHY376027
PRV53802,No,PHY418507
PRV53802,No,PHY362381
PRV53802,No,PHY361047
PRV53802,No,PHY362381
PRV53802,No,PHY362381
PRV53802,No,PHY324604
PRV53802,No,PHY362381
PRV53802,No,PHY361047
PRV53802,No,PHY361047
PRV53802,No,PHY324604
PRV53802,No,PHY324604
PRV53802,No,PHY362381
PRV53802,No,PHY418507
PRV53802,No,PHY362381
PRV53802,No,PHY426070
PRV53802,No,PHY376027
PRV53802,No,PHY361047
PRV53802,No,PHY324604
PRV53802,No,PHY362381
PRV53802,No,PHY362381
PRV53802,No,PHY418507
PRV53802,No,PHY324604
PRV53802,No,PHY324604
PRV53802,No,PHY362381
PRV53802,No,PHY324604
PRV53802,No,PHY324604
PRV53802,No,PHY376027
PRV53802,No,PHY324604
PRV53802,No,PHY324604
PRV53802,No,PHY376027
PRV53802,No,PHY362381
PRV53802,No,PHY376027
PRV53802,No,PHY361047
PRV53802,No,PHY324604
PRV53802,No,PHY362381
PRV53802,No,PHY324604
PRV53802,No,PHY426070
PRV53802,No,PHY324604
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53245,Yes,PHY354526
PRV53894,Yes,PHY333405
PRV53894,Yes,PHY333405
PRV53894,Yes,PHY394338
PRV53894,Yes,PHY318691
PRV53894,Yes,PHY394338
PRV53894,Yes,PHY394338
PRV53894,Yes,PHY392627
PRV53894,Yes,PHY394338
PRV53894,Yes,PHY394338
PRV53894,Yes,PHY394338
PRV53894,Yes,PHY394338
PRV53894,Yes,PHY394338
PRV53894,Yes,PHY394338
PRV53894,Yes,PHY394338
PRV53894,Yes,PHY333405
PRV53910,No,PHY356767
PRV53910,No,PHY328909
PRV53910,No,PHY348314
PRV53910,No,PHY388720
PRV53910,No,PHY386840
PRV53910,No,PHY380698
PRV53910,No,PHY373987
PRV53910,No,PHY334475
PRV53910,No,PHY340478
PRV53910,No,PHY382644
PRV53910,No,PHY391057
PRV53910,No,PHY386320
PRV53910,No,PHY426881
PRV53910,No,PHY386320
PRV53910,No,PHY337369
PRV53910,No,PHY386320
PRV53910,No,PHY324472
PRV53910,No,PHY417255
PRV53910,No,PHY334077
PRV53910,No,PHY311217
PRV53910,No,PHY426881
PRV53910,No,PHY419671
PRV53910,No,PHY324997
PRV53910,No,PHY324893
PRV53910,No,PHY407592
PRV53910,No,PHY346231
PRV53910,No,PHY407316
PRV56260,No,PHY347493
PRV56260,No,PHY399928
PRV56260,No,PHY381946
PRV56260,No,PHY399928
PRV56260,No,PHY381946
PRV56260,No,PHY331031
PRV56260,No,PHY331031
PRV56260,No,PHY331031
PRV56260,No,PHY347493
PRV56260,No,PHY399928
PRV56260,No,PHY331031
PRV56260,No,PHY399928
PRV56260,No,PHY351190
PRV56260,No,PHY331031
PRV56260,No,PHY399928
PRV56260,No,PHY381946
PRV56260,No,PHY399928
PRV56260,No,PHY399928
PRV56260,No,PHY347493
PRV56260,No,PHY399928
PRV56260,No,PHY351190
PRV56260,No,PHY331031
PRV56260,No,PHY351190
PRV56260,No,PHY399928
PRV56260,No,PHY351190
PRV56260,No,PHY331031
PRV56260,No,PHY351190
PRV56260,No,PHY409251
PRV56260,No,PHY381946
PRV56260,No,PHY331031
PRV56260,No,PHY347493
PRV56260,No,PHY399928
PRV56260,No,PHY347493
PRV56260,No,PHY399928
PRV56260,No,PHY399928
PRV56260,No,PHY381946
PRV56260,No,PHY331031
PRV56260,No,PHY331031
PRV56260,No,PHY409251
PRV56260,No,PHY351190
PRV56260,No,PHY399928
PRV56260,No,PHY351190
PRV56260,No,PHY381946
PRV56260,No,PHY347493
PRV56260,No,PHY347493
PRV56260,No,PHY347493
PRV56260,No,PHY409251
PRV56260,No,PHY409251
PRV56260,No,PHY399928
PRV56260,No,PHY399928
PRV56260,No,PHY381946
PRV56260,No,PHY347493
PRV56260,No,PHY331031
PRV56260,No,PHY409251
PRV56260,No,PHY347493
PRV51556,No,PHY431698
PRV51556,No,PHY423692
PRV51556,No,PHY316461
PRV51556,No,PHY419011
PRV51556,No,PHY419011
PRV51556,No,PHY408872
PRV51556,No,PHY321530
PRV51556,No,PHY321530
PRV51556,No,PHY375618
PRV51556,No,PHY408872
PRV54065,Yes,PHY423969
PRV54065,Yes,PHY423969
PRV54065,Yes,PHY423969
PRV54065,Yes,PHY325068
PRV54065,Yes,PHY337531
PRV54065,Yes,PHY324811
PRV54065,Yes,PHY337531
PRV54065,Yes,PHY337531
PRV54065,Yes,PHY324811
PRV54065,Yes,PHY325068
PRV54065,Yes,PHY324811
PRV54065,Yes,PHY324811
PRV54065,Yes,PHY324811
PRV54065,Yes,PHY423969
PRV54065,Yes,PHY325068
PRV54065,Yes,PHY324811
PRV54065,Yes,PHY423969
PRV54065,Yes,PHY337531
PRV54065,Yes,PHY324811
PRV54065,Yes,PHY337531
PRV54065,Yes,PHY337531
PRV54065,Yes,PHY325068
PRV54065,Yes,PHY423969
PRV54065,Yes,PHY324811
PRV55916,No,PHY403299
PRV55916,No,PHY317059
PRV55916,No,PHY417910
PRV55916,No,PHY317059
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY317059
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY317059
PRV55916,No,PHY317059
PRV55916,No,PHY317059
PRV55916,No,PHY317059
PRV55916,No,PHY317059
PRV55916,No,PHY317059
PRV55916,No,PHY403299
PRV55916,No,PHY403299
PRV55916,No,PHY403299
PRV55916,No,PHY317059
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY317059
PRV55916,No,PHY317059
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY317059
PRV55916,No,PHY317059
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY317059
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY403299
PRV55916,No,PHY317059
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY317059
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY317059
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY317059
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY317059
PRV55916,No,PHY403299
PRV55916,No,PHY317059
PRV55916,No,PHY317059
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY317059
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY317059
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY317059
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY417910
PRV55916,No,PHY317059
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV55916,No,PHY317059
PRV55916,No,PHY417910
PRV55916,No,PHY403299
PRV55916,No,PHY417910
PRV54977,No,PHY329277
PRV54977,No,PHY364545
PRV54977,No,PHY322051
PRV54977,No,PHY405681
PRV54977,No,PHY324476
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY386170
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY386170
PRV54718,Yes,PHY386170
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY386170
PRV54718,Yes,PHY386170
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY386170
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY386170
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY352464
PRV54718,Yes,PHY386170
PRV54718,Yes,PHY352464
PRV54093,Yes,PHY319804
PRV54093,Yes,PHY373651
PRV54093,Yes,PHY354761
PRV54093,Yes,PHY415843
PRV54093,Yes,PHY314068
PRV54093,Yes,PHY354214
PRV54093,Yes,PHY370977
PRV54093,Yes,PHY370977
PRV54093,Yes,PHY376923
PRV54093,Yes,PHY325089
PRV54093,Yes,PHY395281
PRV54093,Yes,PHY318288
PRV54093,Yes,PHY390496
PRV54093,Yes,PHY316300
PRV54093,Yes,PHY337697
PRV54093,Yes,PHY394259
PRV54093,Yes,PHY326711
PRV54093,Yes,PHY316300
PRV54093,Yes,PHY358789
PRV54093,Yes,PHY390496
PRV54093,Yes,PHY383680
PRV54093,Yes,PHY325089
PRV54093,Yes,PHY370977
PRV54093,Yes,PHY396775
PRV54093,Yes,PHY332437
PRV54093,Yes,PHY329826
PRV54093,Yes,PHY323778
PRV54093,Yes,PHY375548
PRV54093,Yes,PHY319804
PRV54093,Yes,PHY371585
PRV54093,Yes,PHY412541
PRV54093,Yes,PHY317446
PRV54093,Yes,PHY370244
PRV54093,Yes,PHY413120
PRV54093,Yes,PHY334295
PRV54093,Yes,PHY334295
PRV54093,Yes,PHY371585
PRV54093,Yes,PHY354214
PRV54093,Yes,PHY336374
PRV54093,Yes,PHY386358
PRV54093,Yes,PHY353820
PRV52176,No,PHY332446
PRV52176,No,PHY332446
PRV52176,No,PHY400960
PRV52176,No,PHY398279
PRV52176,No,PHY398279
PRV52176,No,PHY400960
PRV52176,No,PHY398279
PRV52176,No,PHY398279
PRV52176,No,PHY333676
PRV52176,No,PHY398279
PRV52176,No,PHY398279
PRV52176,No,PHY400960
PRV52176,No,PHY398279
PRV52176,No,PHY398279
PRV52176,No,PHY332446
PRV52176,No,PHY400960
PRV52176,No,PHY333676
PRV52176,No,PHY333676
PRV52176,No,PHY398279
PRV52176,No,PHY398279
PRV52176,No,PHY400960
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY332704
PRV51421,Yes,
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY332704
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY388482
PRV51421,Yes,PHY415611
PRV51421,Yes,PHY388482
PRV54074,Yes,PHY342945
PRV54074,Yes,PHY393547
PRV54074,Yes,PHY326130
PRV54074,Yes,PHY340537
PRV54074,Yes,PHY321271
PRV54074,Yes,PHY388323
PRV54074,Yes,PHY394846
PRV54074,Yes,PHY329406
PRV54074,Yes,PHY356748
PRV54074,Yes,PHY340537
PRV54074,Yes,PHY325604
PRV54074,Yes,PHY324859
PRV54074,Yes,PHY340537
PRV54074,Yes,PHY421579
PRV54074,Yes,PHY403086
PRV54074,Yes,PHY422396
PRV54074,Yes,PHY340537
PRV54074,Yes,PHY373423
PRV54074,Yes,PHY311717
PRV54074,Yes,PHY342945
PRV54074,Yes,PHY347246
PRV54074,Yes,PHY407867
PRV54074,Yes,PHY345468
PRV57530,No,PHY343296
PRV57530,No,PHY329282
PRV57530,No,PHY325744
PRV57530,No,PHY357824
PRV57530,No,PHY413056
PRV57530,No,PHY356070
PRV57530,No,PHY345618
PRV57530,No,PHY343516
PRV57530,No,PHY316131
PRV57530,No,PHY389295
PRV57530,No,PHY392821
PRV57530,No,PHY355101
PRV57530,No,PHY364850
PRV57530,No,PHY408336
PRV57530,No,PHY350536
PRV57530,No,PHY311630
PRV57530,No,PHY343296
PRV57530,No,PHY364850
PRV57530,No,PHY412816
PRV57530,No,PHY410508
PRV57530,No,PHY371942
PRV57530,No,PHY327586
PRV57530,No,PHY415479
PRV57530,No,PHY343516
PRV57530,No,PHY357047
PRV57530,No,PHY389295
PRV57530,No,PHY364850
PRV57530,No,PHY364079
PRV57530,No,PHY350536
PRV57530,No,PHY321149
PRV57530,No,PHY419082
PRV57530,No,PHY410508
PRV57530,No,PHY378209
PRV57530,No,PHY377394
PRV57530,No,PHY394907
PRV57530,No,PHY400371
PRV57530,No,PHY385813
PRV57530,No,PHY316131
PRV57530,No,PHY374869
PRV57530,No,PHY357471
PRV57530,No,PHY358636
PRV57530,No,PHY406966
PRV57530,No,PHY415392
PRV57530,No,PHY326054
PRV57530,No,PHY427394
PRV57530,No,PHY393001
PRV57530,No,PHY400812
PRV57530,No,PHY350628
PRV57530,No,PHY417861
PRV57530,No,PHY311630
PRV57530,No,PHY407540
PRV57530,No,PHY426637
PRV52574,Yes,PHY426348
PRV52574,Yes,PHY426348
PRV52574,Yes,PHY361687
PRV52574,Yes,PHY321484
PRV52574,Yes,PHY319503
PRV52574,Yes,PHY319503
PRV52574,Yes,PHY317942
PRV52574,Yes,PHY426348
PRV52574,Yes,PHY429047
PRV52574,Yes,PHY346274
PRV52574,Yes,PHY426348
PRV52574,Yes,PHY426348
PRV52574,Yes,PHY429047
PRV52574,Yes,PHY346274
PRV52574,Yes,PHY328105
PRV52574,Yes,PHY317942
PRV52574,Yes,PHY404791
PRV52574,Yes,PHY429047
PRV52574,Yes,PHY346274
PRV52574,Yes,PHY317942
PRV52574,Yes,PHY426348
PRV52574,Yes,PHY361687
PRV52574,Yes,PHY426348
PRV52574,Yes,PHY386130
PRV52574,Yes,PHY426348
PRV52574,Yes,PHY319503
PRV52574,Yes,PHY361687
PRV52574,Yes,PHY328105
PRV52574,Yes,PHY429047
PRV52574,Yes,PHY429047
PRV52574,Yes,PHY328105
PRV52574,Yes,PHY346274
PRV52574,Yes,PHY319503
PRV52574,Yes,PHY328105
PRV52574,Yes,PHY346274
PRV52574,Yes,PHY328105
PRV52574,Yes,PHY346274
PRV52574,Yes,PHY426348
PRV52574,Yes,PHY328105
PRV52574,Yes,PHY429047
PRV52574,Yes,PHY346274
PRV52574,Yes,PHY317942
PRV52574,Yes,PHY361687
PRV52574,Yes,PHY404791
PRV52574,Yes,PHY321484
PRV52574,Yes,PHY361687
PRV52574,Yes,PHY346274
PRV52574,Yes,PHY319503
PRV52574,Yes,PHY361687
PRV52574,Yes,PHY429047
PRV52574,Yes,PHY361687
PRV52574,Yes,PHY426348
PRV52574,Yes,PHY328105
PRV52574,Yes,PHY404791
PRV52574,Yes,PHY404791
PRV52574,Yes,PHY319503
PRV52574,Yes,PHY346274
PRV52574,Yes,PHY426348
